3;1;AIM-9P OR -9P-1;AIM-9P OR -9P-1;1/9;166.00;364.10;189.40;
321;1;AIM-9L AMD;AIM-9L AMD;3/7;184.00;329.10;120.00;
322;1;AIM-9L AMD;AIM-9L AMD;3/7;184.00;328.00;120.00;
323;1;AIM-9P AMD;AIM-9P AMD;3/7;178.00;330.40;120.00;
324;1;AIM-9P AMD;AIM-9P AMD;3/7;178.00;329.40;120.00;
325;1;AIS OR ACMI POD;AIS OR ACMI POD;3/7;123.00;327.70;120.00;
326;1;AIS OR ACMI POD;AIS OR ACMI POD;3/7;123.00;326.60;120.00;
327;1;AN/ARQ-52(V)-2, -3, -4;AN/ARQ-52(V)-2, -3, -4;3/7;130.00;328.70;120.00;
328;1;AN/ARQ-52(V)-2, -3, -4;AN/ARQ-52(V)-2, -3, -4;3/7;130.00;327.70;120.00;
329;1;AN/ARQ-52(V)-7;AN/ARQ-52(V)-7;3/7;135.00;329.30;120.00;
330;1;AN/ARQ-52(V)-7;AN/ARQ-52(V)-7;3/7;135.00;328.30;120.00;
331;1;AN/ARQ-52B(V)-2;AN/ARQ-52B(V)-2;3/7;139.00;328.80;120.00;
332;1;AN/ARQ-52B(V)-2;AN/ARQ-52B(V)-2;3/7;139.00;327.10;120.00;
333;1;AN/ARQ-52B(V)-17;AN/ARQ-52B(V)-17;3/7;135.00;328.30;120.00;
334;1;AN/ARQ-52B(V)-17;AN/ARQ-52B(V)-17;3/7;135.00;327.30;120.00;
335;1;GRDCS II SHOOTER POD;GRDCS II SHOOTER POD;3/7;127.00;327.60;120.00;
336;1;GRDCS II SHOOTER POD;GRDCS II SHOOTER POD;3/7;127.00;326.60;120.00;
354;1;370 GAL FUEL TANK;370 GAL FUEL TANK;4/6;259.00;309.45;71.00;
357;1;600 GAL FUEL TANK;600 GAL FUEL TANK;4/6;399.00;322.05;71.00;
358;19;ROCKETS W/MK-4 RM & M151, M156 OR WTU-1B WH;ROCKETS;4/6;22.00;303.60;71.00;
359;19;ROCKETS W/MK-4 RM & MK-1, MK-5 OR WK-61 WH;ROCKETS;4/6;18.00;303.90;71.00;
360;1;CBU-87/B, A/B, B/B, C/B;CBU-87;4/6;950.00;306.30;71.00;
361;1;CBU-89/B, A/B;CBU-89;4/6;702.00;306.60;71.00;
362;1;CBU-97/B;CBU-97;4/6;951.00;306.90;71.00;
363;1;CBU-52B/B CENTER;CBU-52B;4/6;950.00;307.10;71.00;
364;1;CBU-52B/B OUTBOARD;CBU-52B;4/6;950.00;306.50;82.30;
365;1;CBU-89/B, A/B CENTER;CBU-89;4/6;702.00;307.40;71.00;
366;1;CBU-89/B, A/B OUTBOARD;CBU-89;4/6;702.00;306.80;82.30;
367;1;CBU-97/B CENTER;CBU-97;4/6;951.00;307.70;71.00;
368;1;CBU-97/B OUTBOARD;CBU-97;4/6;951.00;307.10;82.30;
369;1;M129E2;M129E2;4/6;229.00;311.00;71.00;
370;1;MK 82 LDGP;MK 82 LDGP;4/6;510.00;305.80;71.00;
371;1;MK 82 LDGP (OR BDU-50/B) INBOARD;MK 82 LDGP;4/6;510.00;306.00;61.40;
372;1;MK 82 LDGP (OR BDU-50/B) CENTER;MK 82 LDGP;4/6;510.00;306.60;71.00;
373;1;MK 82 LDGP (OR BDU-50/B) OUTBOARD;MK 82 LDGP;4/6;510.00;306.00;80.60;
374;1;MK 82 AIR;MK 82 AIR;4/6;540.00;307.70;71.00;
375;1;MK 82 AIR INBOARD;MK 82 AIR;4/6;540.00;307.90;61.40;
376;1;MK 82 AIR CENTER;MK 82 AIR;4/6;540.00;308.50;71.00;
377;1;MK 82 AIR OUTBOARD;MK 82 AIR;4/6;540.00;307.90;80.60;
378;1;MK 84 LDGP;MK 84 LDGP;4/6;1970.00;305.40;71.00;
379;1;MK 84 AIR;MK 84 AIR;4/6;2010.00;305.50;71.00;
380;1;BLU-107/B;BLU-107;4/6;482.00;311.10;71.00;
381;1;BLU-107/B INBOARD;BLU-107;4/6;482.00;311.30;61.70;
382;1;BLU-107/B CENTER;BLU-107;4/6;482.00;311.90;71.00;
383;1;BLU-107/B OUTBOARD;BLU-107;4/6;482.00;311.30;80.30;
384;1;GBU-10C/B, D/B, E/B, F/B;GBU-10C/B, D/B, E/B, F/B;4/6;2052.00;303.30;71.00;
385;1;GBU-10G/B, H/B, J/B;GBU-10G/B, H/B, J/B;4/6;2135.00;303.90;71.00;
386;1;GBU-12C/B, D/B, E/B;GBU-12;4/6;611.00;305.10;71.00;
387;1;GBU-24A/B;GBU-24A;4/6;2354.00;304.30;71.00;
388;1;GBU-24/B;GBU-24;4/6;2306.00;304.00;71.00;
389;1;GBU-27A/B;GBU-27A;4/6;2218.00;302.20;71.00;
390;1;GBU-27/B;GBU-27;4/6;2185.00;301.90;71.00;
391;1;BDU-38/B;BDU-38;4/6;716.00;306.00;71.00;
392;1;B-61 MOD 3, 4, 10, CTU-1, CTU-2, and VFA;B-61;4/6;751.00;339.70;120.00;
393;4;2.75” FFAR M-151;2.75” FFAR M-151;4/6;21.00;319.60;71.00;
394;4;2.75” FFAR TARGET MARKING;2.75” FFAR TM;4/6;20.00;319.60;71.00;
395;6;BDU-33B/B, D/B;BDU-33;4/6;24.00;307.30;71.00;
396;3;BDU-33B/B, D/B;BDU-33;4/6;24.00;300.00;71.00;
397;1;BDU-50A/B, /B;BDU-50;4/6;510.00;305.80;71.00;
398;1;BDU-50A/B, /B INBOARD;BDU-50;4/6;510.00;306.00;61.40;
399;1;BDU-50A/B, /B CENTER;BDU-50;4/6;510.00;306.60;71.00;
400;1;BDU-50A/B, /B OUTBOARD;BDU-50;4/6;510.00;306.00;80.60;
401;1;BDU-56/B;BDU-56;4/6;1840.00;303.50;71.00;
402;6;MK 106;MK 106;4/6;5.00;310.00;71.00;
407;1;300 GAL FUEL TANK;300 GAL FUEL TANK;5;383.00;325.84;0.00;
408;1;ALQ-131(V)-13 (SHALLOW, BLOCK II W/O RECEIVER PROCESSOR);ALQ-131(V)-13;5;574.00;308.70;0.00;
409;1;ALQ-131(V)-13 (SHALLOW, BLOCK II W/O RECEIVER PROCESSOR);ALQ-131(V)-13;5;574.00;336.40;0.00;
410;1;ALQ-131(V)-15 (SHALLOW, BLOCK II WITH RECEIVER PROCESSOR);ALQ-131(V)-15;5;614.00;307.10;0.00;
411;1;ALQ-131(V)-15 (SHALLOW, BLOCK II WITH RECEIVER PROCESSOR);ALQ-131(V)-15;5;614.00;334.80;0.00;
412;1;ALQ-184(V)-7;ALQ-184(V)-7;5;631.00;319.20;0.00;
413;1;ALQ-184(V)-8;ALQ-184(V)-8;5;471.00;310.20;0.00;
414;1;ALQ-184(V)-11;ALQ-184(V)-11;5;631.00;319.10;0.00;
415;1;ALQ-184(V)-12;ALQ-184(V)-12;5;474.00;310.50;0.00;
416;1;ALQ-184(V)-14;ALQ-184(V)-14;5;473.00;310.20;0.00;
417;1;ALQ-188(V);ALQ-188(V);5;313.00;312.20;0.00;
418;1;ALQ-188(V)-7, -8, -9, -10;ALQ-188(V)-7, -8, -9, -10;5;328.00;311.10;0.00;
419;1;ALQ-188(V)-13, -14;ALQ-188(V)-13, -14;5;327.00;311.40;0.00;
420;1;ALQ-188(V)-17, -18;ALQ-188(V)-17, -18;5;324.00;311.10;0.00;
421;1;ALQ-188(V)1-100;ALQ-188(V)1-100;5;319.00;312.00;0.00;
422;1;ALQ-188(V)1-101, -102;ALQ-188(V)1-101, -102;5;335.00;313.70;0.00;
423;1;ALQ-188(V)2-200, -201;ALQ-188(V)2-200, -201;5;349.00;312.80;0.00;
424;1;ALQ-188(V)3-300, -301;ALQ-188(V)3-300, -301;5;345.00;313.40;0.00;
425;1;ALQ-131(V)-4 THRU -6 (DEEP W/O RECEIVER PROCESSOR);ALQ-131(V)-4 THRU -6;5;659.00;317.90;0.00;
426;1;ALQ-131(V)-12 (DEEP, BLOCK II W/O RECEIVER PROCESSOR);ALQ-131(V)-12;5;674.00;318.30;0.00;
427;1;ALQ-131(V)-13 (SHALLOW, BLOCK II W/O RECEIVER PROCESSOR);ALQ-131(V)-13;5;574.00;320.30;0.00;
428;1;ALQ-131(V)-14 (DEEP, BLOCK II WITH RECEIVER PROCESSOR);ALQ-131(V)-14;5;674.00;317.40;0.00;
429;1;ALQ-131(V)-15 (SHALLOW, BLOCK II WITH RECEIVER PROCESSOR);ALQ-131(V)-15;5;614.00;318.70;0.00;
430;1;ALQ-184(V)-7;ALQ-184(V)-7;5;631.00;320.80;0.00;
431;1;ALQ-184(V)-8;ALQ-184(V)-8;5;471.00;321.80;0.00;
432;1;ALQ-184(V)-11;ALQ-184(V)-11;5;631.00;330.70;0.00;
433;1;ALQ-184(V)-12;ALQ-184(V)-12;5;474.00;322.20;0.00;
434;1;ALQ-184(V)-14;ALQ-184(V)-14;5;473.00;321.80;0.00;
435;1;370 GAL TANK/PYLON/UNUS;370 TANK/PYLON/UNUS;5;467.00;317.98;71.00;
436;1;16S210 LAUNCHER;16S210;1/9;0.00;373.00;189.40;
437;1;LAU-129/A LAUNCHER;LAU-129/A;1/9;15.00;373.00;189.10;
438;1;16S301 ADAPTER;16S301;2/8;26.00;374.80;157.00;
441;1;16S350 2 DECOYS;16S350 2 DECOYS;2/8;109.00;389.60;157.00;
442;1;16S350 1 DECOY;16S350 1 DECOY;2/8;104.00;389.30;157.00;
443;1;16S350 EMPTY;16S350 EMPTY;2/8;99.00;389.00;157.00;
444;1;16S210 LAUNCHER;16S210;2/8;72.00;355.20;157.00;
445;1;LAU-129/A LAUNCHER;LAU-129/A;2/8;87.00;356.50;157.00;
446;1;16S1700, 16E1608 CRIU;W/P, CRIU;3/7;276.00;346.80;120.00;
447;1;16S1700, 16E10100 ACRIU;W/P, ACRIU;3/7;278.00;346.90;120.00;
448;1;16S1700, 16E1640 NRIU;W/P, NRIU;3/7;280.00;347.80;120.00;
449;1;16S1700, 16E10250 NRIU Rugged;W/P, NRIU Rugged;3/7;281.00;347.80;120.00;
450;1;16S1700, 16E1608 & 16E1640 RIUs;W/P, 16E1608 & 16E1640;3/7;287.00;348.20;120.00;
451;1;16S1700, 16E1608 & 16E10250 RIUs;W/P, 16E1608 & 16E10250;3/7;287.00;348.20;120.00;
452;1;16S1700, 16E10100 & 16E1640 RIUs;W/P, 16E10100 & 16E1640;3/7;289.00;348.40;120.00;
453;1;16S1700, 16E10100 & 16E10250 RIUs;W/P, 16E10100 & 16E10250;3/7;289.00;348.40;120.00;
454;1;16S301 ADAPTER;16S301;3/7;26.00;348.70;120.00;
455;1;16S210 LAUNCHER;16S210;3/7;72.00;329.20;120.00;
456;1;LAU-88/A LAUNCHER;LAU-88/A;3/7;468.00;343.70;120.00;
457;1;LAU-88A/A LAUNCHER;LAU-88A/A;3/7;476.00;344.20;120.00;
458;1;LAU-117/A, A(V)1/A, A(V)3/A;LAU-117/A;3/7;136.00;350.00;120.00;
459;1;LAU-118(V)4/A, A(V)4/A;LAU-118;3/7;120.00;348.10;120.00;
460;1;LAU-129/A LAUNCHER;LAU-129/A;3/7;87.00;330.50;120.00;
461;1;66J45517 TER-9/A;TER-9/A;3/7;93.00;340.80;120.00;
462;1;66J45517 TER-9/A W/SWAY BRACES;TER-9/A;3/7;99.00;340.40;120.00;
463;1;16S1750 TER;TER;3/7;117.00;337.90;120.00;
464;1;16S1750 TER W/SWAY BRACES;TER;3/7;123.00;337.70;120.00;
465;1;LAU-3/A, B/A, C/A, D/A POD;LAU-3;3/7;78.00;344.60;120.00;
466;1;LAU-3/A, B/A, C/A, D/A POD CENTER;LAU-3;3/7;78.00;345.40;120.00;
467;1;LAU-3/A, B/A, C/A, D/A POD OUTBOARD;LAU-3;3/7;78.00;344.70;131.30;
468;1;LAU-68A/A, B/A POD CENTER;LAU-3;3/7;67.00;343.30;120.00;
469;1;LAU-68A/A, B/A POD OUTBOARD;LAU-3;3/7;67.00;342.70;129.40;
470;1;LAU-118A(V)4/A LAUNCHER INBOARD;LAU-118A;3/7;120.00;348.30;111.10;
471;1;LAU-118A(V)4/A LAUNCHER OUTBOARD;LAU-118A;3/7;120.00;348.30;128.90;
472;1;LAU-131/A POD CENTER;LAU-131;3/7;69.00;344.10;120.00;
473;1;LAU-131/A POD OUTBOARD;LAU-131;3/7;69.00;343.50;120.00;
474;1;SUU-20A/A POD;SUU-20A;3/7;330.00;339.00;120.00;
475;1;SUU-20B/A POD;SUU-20B;3/7;276.00;338.70;120.00;
476;1;BRU-57/A;BRU-57/A;3/7;262.00;339.20;120.00;
477;2;LAU-3/A, B/A, C/A, D/A PODS CENTER & OUTBOARD;2 X LAU-3/A;3/7;78.00;345.00;125.65;
478;2;LAU-68A/A, B/A POD CENTER & OUTBOARD;2 X LAU-68A;3/7;67.00;343.00;124.70;
479;2;LAU-118A(V)4/A LAUNCHER INBOARD & OUTBOARD;2 X LAU-118A;3/7;120.00;348.30;120.00;
480;2;LAU-131/A POD CENTER & OUTBOARD;2 X LAU-131/A;3/7;69.00;343.80;124.70;
481;2;AGM-65A, B INBOARD & CENTER;2 x AGM-65A,B;3/7;464.00;337.25;111.85;
482;2;AGM-65A, B INBOARD & OUTBOARD;2 x AGM-65A,B;3/7;464.00;336.90;120.00;
483;2;AGM-65A, B CENTER & OUTBOARD;2 x AGM-65A,B;3/7;464.00;337.25;128.20;
484;3;AGM-65A, B ALL STATIONS;3 x AGM-65A,B;3/7;464.00;337.13;120.00;
485;2;AGM-65D INBOARD & CENTER;2 x AGM-65D;3/7;486.00;336.05;111.85;
486;2;AGM-65D INBOARD & OUTBOARD;2 x AGM-65D;3/7;486.00;335.70;120.00;
487;2;AGM-65D CENTER & OUTBOARD;2 x AGM-65D;3/7;486.00;336.05;128.20;
488;3;AGM-65D ALL STATIONS;3 x AGM-65D;3/7;486.00;335.93;120.00;
489;2;AGM-65H INBOARD & CENTER;2 x AGM-65H;3/7;471.00;336.75;111.85;
490;2;AGM-65H INBOARD & OUTBOARD;2 x AGM-65H;3/7;471.00;336.40;120.00;
491;2;AGM-65H CENTER & OUTBOARD;2 x AGM-65H;3/7;471.00;336.75;128.20;
492;3;AGM-65H ALL STATIONS;3 x AGM-65H;3/7;471.00;336.63;120.00;
493;2;AGM-154/A INBOARD & OUTBOARD;2 x AGM-154/A;3/7;1064.00;339.60;120.00;
494;2;AGM-154/B INBOARD & OUTBOARD;2 x AGM-154/B;3/7;1046.00;338.80;120.00;
495;38;ROCKETS W/MK-4 RM & M151 OR M156 WARHEAD ALL STATIONS;ROCKETS;3/7;22.00;336.85;125.65;
496;38;ROCKETS W/MK-4 RM & MK-1 OR MK-5 WARHEAD ALL STATIONS;ROCKETS;3/7;18.00;337.20;125.65;
497;14;ROCKETS W/MK-4 RM & M151 OR M156 WARHEAD ALL STATIONS;ROCKETS;3/7;22.00;339.95;124.70;
498;14;ROCKETS W/MK-4 RM & MK-1 OR MK-5 WARHEAD ALL STATIONS;ROCKETS;3/7;18.00;342.90;124.70;
499;2;CBU-87/B, A/B, B/B, C/B CENTER & OUTBOARD;CBU-87;3/7;950.00;339.60;125.65;
500;2;CBU-89/B, A/B CENTER & OUTBOARD;CBU-89;3/7;702.00;339.90;125.65;
501;2;CBU-97/B CENTER & OUTBOARD;CBU-97;3/7;951.00;340.20;125.65;
502;2;CBU-103/B, A/B, B/B (WCMD) INBOARD & OUTBOARD;CBU-103;3/7;957.00;340.40;120.00;
503;2;CBU-104/B, A/B (WCMD) INBOARD & OUTBOARD;CBU-104;3/7;744.00;342.60;120.00;
504;2;CBU-105/B, A/B, B/B (WCMD) INBOARD & OUTBOARD;CBU-105;3/7;945.00;342.00;120.00;
505;2;CBU-105D/B (WCMD) INBOARD & OUTBOARD;CBU-105D;3/7;946.00;342.00;120.00;
506;2;CBU-107/B (WCMD) INBOARD & OUTBOARD;CBU-107;3/7;996.00;341.90;120.00;
507;2;MK 82 LDGP (OR BDU-50/B) INBOARD & CENTER;2 x MK 82 LDGP;3/7;510.00;339.10;115.20;
508;2;MK 82 LDGP (OR BDU-50/B) INBOARD & OUTBOARD;2 x MK 82 LDGP;3/7;510.00;338.80;120.00;
509;2;MK 82 LDGP (OR BDU-50/B) CENTER & OUTBOARD;2 x MK 82 LDGP;3/7;510.00;339.10;124.80;
510;3;MK 82 LDGP (OR BDU-50/B) ALL STATIONS;2 x MK 82 LDGP;3/7;510.00;339.20;120.00;
511;2;MK 82 AIR INBOARD & CENTER;2 x MK 82 AIR;3/7;540.00;341.00;115.20;
512;2;MK 82 AIR INBOARD & OUTBOARD;2 x MK 82 AIR;3/7;540.00;340.70;120.00;
513;2;MK 82 AIR CENTER & OUTBOARD;2 x MK 82 AIR;3/7;540.00;341.00;124.80;
514;3;MK 82 AIR ALL STATIONS;3 x MK 82 AIR;3/7;540.00;340.90;120.00;
515;2;BLU-107/B INBOARD & CENTER;2 x BLU-107;3/7;482.00;344.40;115.35;
516;2;BLU-107/B INBOARD & OUTBOARD;2 x BLU-107;3/7;482.00;344.10;120.00;
517;2;BLU-107/B CENTER & OUTBOARD;2 x BLU-107;3/7;482.00;344.40;124.65;
518;3;BLU-107/B ALL STATIONS;3 x BLU-107;3/7;482.00;344.30;120.00;
519;2;GBU-38(V)/B (JDAM) INBOARD & OUTBOARD;2 x GBU-38;3/7;547.00;341.60;120.00;
520;2;GBU-38B/B (JDAM) INBOARD & OUTBOARD;2 x GBU-38B;3/7;551.00;341.70;120.00;
521;2;GBU-38C/B (JDAM) INBOARD & OUTBOARD;2 x GBU-38C;3/7;552.00;341.90;120.00;
522;2;GBU-38(V)4/B (LCBD-JDAM) INBOARD & OUTBOARD;2 x GBU-38(V)4;3/7;555.00;342.00;120.00;
523;2;GBU-38B(V)4/B (LCBD-JDAM) INBOARD & OUTBOARD;2 x GBU-38B(V)4;3/7;554.00;342.00;120.00;
524;2;GBU-38C(V)4/B (LCBD-JDAM) INBOARD;2 x GBU-38C(V)4;3/7;556.00;342.10;120.00;
525;2;GBU-38(V)5/B, B(V)5/B, C(V)5/B (BLU-129) INBOARD & OUTBOARD;2 x GBU-38(V)5;3/7;567.00;341.40;120.00;
526;2;GBU-54(V)1/B (L-JDAM) INBOARD & OUTBOARD;2 x GBU-54(V)1;3/7;564.00;341.60;120.00;
527;2;GBU-54B(V)1/B (L-JDAM) INBOARD & OUTBOARD;2 x GBU-54B(V)1;3/7;565.00;341.60;120.00;
528;2;GBU-54C(V)1/B (L-JDAM) INBOARD & OUTBOARD;2 x GBU-54C(V)1;3/7;565.00;341.60;120.00;
529;2;GBU-54(V)5/B, B(V)5/B, C(V)5/B (BLU-129) INBOARD & OUTBOARD;2 x GBU-54(V)5;3/7;567.00;341.40;120.00;
530;2;GBU-12B/B, C/B, D/B, E/B CENTER & OUTBOARD;2 x GBU-12;3/7;611.00;338.40;124.80;
531;2;GBU-51/B (LCBD-PW II) CENTER & OUTBOARD;2 x GBU-51;3/7;620.00;337.10;124.85;
533;2;MINIATURE AIR LAUNCHED DECOY (MALD) CENTER & OUTBOARD;2 x MALD;3/7;101.00;340.10;124.00;
534;2;MINIATURE AIR LAUNCHED DECOY (MALD) INBOARD & OUTBOARD;2 x MALD;3/7;101.00;339.90;120.00;
535;2;BDU-50A/B, /B INBOARD & CENTER;2 x BDU-50;3/7;510.00;339.10;115.20;
536;2;BDU-50A/B, /B INBOARD & OUTBOARD;2 x BDU-50;3/7;510.00;338.80;120.00;
537;2;BDU-50A/B, /B CENTER & OUTBOARD;2 x BDU-50;3/7;510.00;339.10;124.80;
538;3;BDU-50A/B, /B ALL STATIONS;3 x BDU-50;3/7;510.00;339.02;120.00;
539;1;16S1700, 16E1608 CRIU;W/P, CRIU;4/6;276.00;314.00;71.00;
540;1;16S1700, 16E10100 ACRIU;W/P, ACRIU;4/6;278.00;314.00;71.00;
541;1;16S1700, 16E1640 NRIU;W/P, NRIU;4/6;280.00;315.00;71.00;
542;1;16S1700, 16E10250 Rugged NRIU;W/P, Rugged NRIU;4/6;281.00;315.00;71.00;
543;1;16S1700, 16E1608 and 16E1640 RIUs;W/P, 16E1608 & 16E1640;4/6;287.00;315.00;71.00;
544;1;16S1700, 16E1608 and 16E10250 RIUs;W/P, 16E1608 & 16E10250;4/6;287.00;315.00;71.00;
545;1;16S1700, 16E10100 and 16E1640 RIUs;W/P, 16E10100 & 16E1640;4/6;289.00;316.00;71.00;
546;1;16S1700, 16E10100 and 16E10250 RIUs;W/P, 16E10100 & 16E10250;4/6;289.00;316.00;71.00;
547;1;16S401 FUEL PYLON (370-GAL.);FUEL PYLON (370 GAL);4/6;199.00;327.00;71.00;
548;1;16S1300 FUEL PYLON (370-GAL.);FUEL PYLON (370 GAL);4/6;219.00;328.00;71.00;
549;1;66J45517 TER-9/A;TER-9/A;4/6;93.00;308.30;71.00;
550;1;66J45517 TER-9/A (W SWAY BRACES);TER-9/A;4/6;99.00;307.60;71.00;
551;1;16S1750 TER;TER;4/6;117.00;305.10;71.00;
552;1;16S1750 TER (W SWAY BRACES);TER;4/6;123.00;304.90;71.00;
553;1;LAU-3/A, B/A, C/A, D/A POD;LAU-3/A;4/6;78.00;311.80;71.00;
554;1;SUU-20A/A POD;SUU-20A;4/6;330.00;306.20;71.00;
555;1;SUU-20B/A POD;SUU-20B;4/6;276.00;305.90;71.00;
556;1;PIVOT BALL & MISC.;PIVOT BALL & MISC.;4/6;8.00;333.70;71.00;
557;1;16S1800 FUEL PYLON (600-GAL.);FUEL PYLON (600 GAL);4/6;295.00;326.30;71.00;
558;2;CBU-52B/B CENTER & OUTBOARD;2 x CBU-52B;4/6;950.00;306.80;76.65;
559;2;CBU-89/B, A/B CENTER & OUTBOARD;2 x CBU-89;4/6;702.00;307.10;76.65;
560;2;CBU-97/B CENTER & OUTBOARD;2 x CBU-97;4/6;951.00;307.40;76.65;
561;2;MK 82 LDGP (OR BDU-50/B) INBOARD & CENTER;2 x MK 82 LDGP;4/6;510.00;306.30;66.20;
562;2;MK 82 LDGP (OR BDU-50/B) INBOARD & OUTBOARD;2 x MK 82 LDGP;4/6;510.00;306.00;71.00;
563;2;MK 82 LDGP (OR BDU-50/B) CENTER & OUTBOARD;2 x MK 82 LDGP;4/6;510.00;306.30;75.80;
564;3;MK 82 LDGP (OR BDU-50/B) ALL STATIONS;3 x MK 82 LDGP;4/6;510.00;306.20;71.00;
565;2;MK 82 AIR INBOARD & CENTER;2 x MK 82 AIR;4/6;540.00;308.20;66.20;
566;2;MK 82 AIR INBOARD & OUTBOARD;2 x MK 82 AIR;4/6;540.00;307.90;71.00;
567;2;MK 82 AIR CENTER & OUTBOARD;2 x MK 82 AIR;4/6;540.00;308.20;75.80;
568;3;MK 82 AIR ALL STATIONS;3 x MK 82 AIR;4/6;540.00;308.10;71.00;
569;2;BLU-107/B INBOARD & CENTER;2 x BLU-107;4/6;482.00;311.60;66.35;
570;2;BLU-107/B INBOARD & OUTBOARD;2 x BLU-107;4/6;482.00;311.30;71.00;
571;2;BLU-107/B CENTER & OUTBOARD;2 x BLU-107;4/6;482.00;311.60;75.65;
572;3;BLU-107/B ALL STATIONS;3 x BLU-107;4/6;482.00;311.50;71.00;
573;2;BDU-50A/B, /B INBOARD & CENTER;2 x BDU-50;4/6;510.00;306.30;66.20;
574;2;BDU-50A/B, /B INBOARD & OUTBOARD;2 x BDU-50;4/6;510.00;306.00;71.00;
575;2;BDU-50A/B, /B CENTER & OUTBOARD;2 x BDU-50;4/6;510.00;306.30;75.80;
576;3;BDU-50A/B, /B ALL STATIONS;3 x BDU-50;4/6;510.00;306.20;71.00;
577;1;16S951 UNIVERSAL PYLON W/16E1608 CRIU;16S951, CRIU;5;172.00;307.20;0.00;
578;1;16S951 UNIVERSAL PYLON W/16E10100 ACRIU;16S951, ACRIU;5;174.00;306.90;0.00;
579;1;16S951 UNIVERSAL PYLON (RIU removed);16S951, RIU REMOVED;5;160.00;307.20;0.00;
580;1;16S601 ECM ADAPTER;16S601 ECM ADAPTER;5;43.00;319.40;0.00;
581;1;370 TANK/PYLON/UNUSABLE FUEL;370 TANK/PYLON/UNUS;4/6;467.00;317.98;71.00;
582;1;CATM-120D;CATM-120D;1/9;347.00;360.23;185.87;
583;1;CATM-9X;CATM-9X;2/8;190.00;355.26;156.84;
584;1;YAGM-88F;YAGM-88F;3/7;795.00;325.66;120.00;
